stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station
"ch:1:sloid:91156::0","Zürich, Germaniastrasse","47.38709313","8.55212320","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591156&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91156"
"ch:1:sloid:91156::1","Zürich, Germaniastrasse","47.38708704","8.55214117","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591156&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91156"
"ch:1:sloid:91156::20","Zürich, Germaniastrasse","47.38717219","8.55256338","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591156&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91156"
"ch:1:sloid:91156::21","Zürich, Germaniastrasse","47.38747021","8.55255439","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591156&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91156"
"ch:1:sloid:91158::10","Zürich, Giblenstrasse","47.41036976","8.48622279","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591158&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91158::11","Zürich, Giblenstrasse","47.41072844","8.48599821","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591158&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91159::0","Zürich, Glattwiesen","47.40169391","8.58158794","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591159&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91159"
"ch:1:sloid:91159::1","Zürich, Glattwiesen","47.40154799","8.58192930","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591159&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91159"
"ch:1:sloid:91159::50","Zürich, Glattwiesen","47.40161487","8.58169574","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591159&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91159"
"ch:1:sloid:91159::51","Zürich, Glattwiesen","47.40143854","8.58191134","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591159&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91159"
"ch:1:sloid:91160::10","Zürich, Glaubtenstrasse","47.41390779","8.51978385","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591160&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91160"
"ch:1:sloid:91160::11","Zürich, Glaubtenstrasse","47.41416918","8.51925385","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591160&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91160"
"ch:1:sloid:91160::22","Zürich, Glaubtenstrasse","47.41453391","8.51931673","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591160&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91160"
"ch:1:sloid:91161::21","Zürich, Glaubtenstrasse Süd","47.41359776","8.51847231","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591161&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91162::50","Zürich, Glockenacker","47.36094025","8.59915899","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591162&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91162::51","Zürich, Glockenacker","47.36090983","8.59860204","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591162&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91163::20","Zürich, Goldackerweg","47.37192859","8.48772298","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591163&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91163::21","Zürich, Goldackerweg","47.37224495","8.48726484","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591163&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91164::0","Zürich, Goldauerstrasse","47.38626597","8.54993131","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591164&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91164"
"ch:1:sloid:91164::1","Zürich, Goldauerstrasse","47.38626597","8.54993131","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591164&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91164"
"ch:1:sloid:91164::20","Zürich, Goldauerstrasse","47.38594970","8.55008403","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591164&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91164"
"ch:1:sloid:91164::21","Zürich, Goldauerstrasse","47.38587064","8.55020081","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591164&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91164"
"ch:1:sloid:91165::0","Zürich, Grimselstrasse","47.38689850","8.49031911","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591165&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91165"
"ch:1:sloid:91165::1","Zürich, Grimselstrasse","47.38707488","8.48972622","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591165&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91165"
"ch:1:sloid:91167::0","Zürich, Grünaustrasse","47.39503558","8.48994182","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591167&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91167"
"ch:1:sloid:91167::1","Zürich, Grünaustrasse","47.39519977","8.48957351","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591167&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91167"
"ch:1:sloid:91167::20","Zürich, Grünaustrasse","47.39508423","8.48898062","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591167&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91167"
"ch:1:sloid:91167::21","Zürich, Grünaustrasse","47.39492612","8.49016640","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591167&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91167"
"ch:1:sloid:91168::0","Zürich, Guggachstrasse","47.39561328","8.54006781","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591168&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91168"
"ch:1:sloid:91168::1","Zürich, Guggachstrasse","47.39589908","8.54030137","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591168&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91168"
"ch:1:sloid:91168::50","Zürich, Guggachstrasse","47.39563152","8.53999595","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591168&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91168"
"ch:1:sloid:91168::51","Zürich, Guggachstrasse","47.39587476","8.54038222","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591168&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91168"
"ch:1:sloid:91169::0","Zürich, Güterbahnhof","47.38047553","8.51951436","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591169&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91169::1","Zürich, Güterbahnhof","47.38047553","8.51965809","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591169&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91170::20","Zürich, Gutstrasse","47.37178867","8.50637201","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591170&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91170"
"ch:1:sloid:91170::21","Zürich, Gutstrasse","47.37166091","8.50687506","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591170&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91170"
"ch:1:sloid:91171::0","Zürich, Hadlaubstrasse","47.38675862","8.55108116","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591171&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91171"
"ch:1:sloid:91171::1","Zürich, Hadlaubstrasse","47.38675862","8.55108116","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591171&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91171"
"ch:1:sloid:91171::20","Zürich, Hadlaubstrasse","47.38691067","8.55142252","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591171&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91171"
"ch:1:sloid:91171::21","Zürich, Hadlaubstrasse","47.38691067","8.55149438","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591171&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91171"
"ch:1:sloid:91172::20","Zürich, Hagenholz","47.41449136","8.55481815","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591172&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91172::21","Zürich, Hagenholz","47.41445488","8.55549189","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591172&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91173::0","Zürich, Haldenbach","47.38011664","8.54807180","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591173&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91173::1","Zürich, Haldenbach","47.38037212","8.54818858","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591173&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91174::0","Zürich, Haldenegg","47.37914339","8.54500855","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591174&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91174"
"ch:1:sloid:91174::1","Zürich, Haldenegg","47.37883925","8.54530499","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591174&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91174"
"ch:1:sloid:91174::2","Zürich, Haldenegg","47.38007407","8.54402938","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591174&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91174"
"ch:1:sloid:91174::3","Zürich, Haldenegg","47.38029913","8.54407430","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591174&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91174"
"ch:1:sloid:91174::90","Zürich, Haldenegg","47.38007407","8.54402938","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591174&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91174"
"ch:1:sloid:91174::91","Zürich, Haldenegg","47.38029913","8.54407430","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591174&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91174"
"ch:1:sloid:91175::20","Zürich, Hallenbad Oerlikon","47.41071628","8.55630037","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591175&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91175::21","Zürich, Hallenbad Oerlikon","47.41078923","8.55545595","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591175&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91176::0","Zürich, Hardhof","47.39620313","8.49769428","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591176&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91176::1","Zürich, Hardhof","47.39650717","8.49731699","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591176&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91177::1","Zürich, Hardplatz","47.38234289","8.51491498","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591177&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91177"
"ch:1:sloid:91177::10","Zürich, Hardplatz","47.38290248","8.51505871","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591177&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91177"
"ch:1:sloid:91177::11","Zürich, Hardplatz","47.38315794","8.51480719","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591177&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91177"
"ch:1:sloid:91177::12","Zürich, Hardplatz","47.38213609","8.51405260","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591177&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91177"
"ch:1:sloid:91177::13","Zürich, Hardplatz","47.38223341","8.51433108","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591177&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91177"
"ch:1:sloid:91177::2","Zürich, Hardplatz","47.38220908","8.51536414","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591177&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91177"
"ch:1:sloid:91178::0","Zürich, Hardturm","47.39414166","8.50454843","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591178&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91178"
"ch:1:sloid:91178::1","Zürich, Hardturm","47.39431193","8.50387469","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591178&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91178"
"ch:1:sloid:91178::20","Zürich, Hardturm","47.39387409","8.50587793","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591178&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91178"
"ch:1:sloid:91178::21","Zürich, Hardturm","47.39385584","8.50427893","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591178&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91178"
"ch:1:sloid:91178::3","Zürich, Hardturm","47.39472544","8.50429690","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591178&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91178"
"ch:1:sloid:91180::0","Zürich, Hedwigsteig","47.36029524","8.56521166","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591180&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91180"
"ch:1:sloid:91180::1","Zürich, Hedwigsteig","47.36038652","8.56483436","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591180&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91180"
"ch:1:sloid:91181::0","Zürich, Heerenwiesen","47.40482517","8.57605432","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591181&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91181"
"ch:1:sloid:91181::1","Zürich, Heerenwiesen","47.40491636","8.57662026","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591181&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91181"
"ch:1:sloid:91182::10","Zürich, Hegianwandweg","47.35647977","8.51000120","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591182&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91182::11","Zürich, Hegianwandweg","47.35678404","8.50996527","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591182&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91183::0","Zürich, Helmhaus","47.36956197","8.54347243","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591183&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91183"
"ch:1:sloid:91183::1","Zürich, Helmhaus","47.36997568","8.54345446","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591183&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91183"
"ch:1:sloid:91184::0","Zürich, Helvetiaplatz","47.37616269","8.52607206","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591184&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91184"
"ch:1:sloid:91184::1","Zürich, Helvetiaplatz","47.37630869","8.52594630","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591184&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91184"
"ch:1:sloid:91184::10","Zürich, Helvetiaplatz","47.37610794","8.52538934","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591184&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91184"
"ch:1:sloid:91184::11","Zürich, Helvetiaplatz","47.37624177","8.52564087","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591184&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91184"
"ch:1:sloid:91185::21","Zürich, Herbstweg","47.40890464","8.56474453","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591185&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91186::10","Zürich, Herdernstrasse","47.38478193","8.50899509","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591186&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91186::11","Zürich, Herdernstrasse","47.38531108","8.50772846","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591186&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91186::12","Zürich, Herdernstrasse","47.38464203","8.50780033","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591186&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91187::20","Zürich, Hertensteinstrasse","47.42289160","8.54360717","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591187&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91187::21","Zürich, Hertensteinstrasse","47.42275181","8.54368802","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591187&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91188::20","Zürich, Herzogenmühlestrasse","47.40710509","8.57273954","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591188&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91188::21","Zürich, Herzogenmühlestrasse","47.40755498","8.57269462","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591188&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91189::20","Zürich, Heubeeriweg","47.38163732","8.56461877","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591189&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91189::21","Zürich, Heubeeriweg","47.38171031","8.56456487","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591189&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91190::0","Zürich, Heuried","47.36944029","8.50609353","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591190&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91190"
"ch:1:sloid:91190::1","Zürich, Heuried","47.36945246","8.50676726","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591190&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91190"
"ch:1:sloid:91190::2","Zürich, Heuried","47.36907525","8.50585997","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591190&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91190"
"ch:1:sloid:91191::20","Zürich, Himmeri","47.41994984","8.53851373","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591191&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91191"
"ch:1:sloid:91191::21","Zürich, Himmeri","47.42003494","8.53870237","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591191&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91191"
"ch:1:sloid:91192::10","Zürich, Hinterbergstrasse","47.38011056","8.55454865","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591192&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91193::0","Zürich, Hirschwiesenstrasse","47.40014950","8.54328378","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591193&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91193::1","Zürich, Hirschwiesenstrasse","47.40037447","8.54370599","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591193&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91194::0","Zürich, Hirzenbach","47.40312884","8.59106517","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591194&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91195::10","Zürich, Höfliweg","47.36761506","8.51093545","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591195&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91195::11","Zürich, Höfliweg","47.36767590","8.51107019","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591195&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91196::10","Zürich, Hofstrasse","47.37293240","8.56259756","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591196&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91196"
"ch:1:sloid:91196::11","Zürich, Hofstrasse","47.37321833","8.56167229","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591196&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91196"
"ch:1:sloid:91197::20","Zürich, Hohenklingensteig","47.40104332","8.49103776","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591197&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91197::21","Zürich, Hohenklingensteig","47.40140206","8.49024725","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591197&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
"ch:1:sloid:91198::10","Zürich, Hölderlinsteig","47.36724392","8.56470860","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591198&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91198"
"ch:1:sloid:91198::11","Zürich, Hölderlinsteig","47.36661724","8.56502301","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591198&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","","Parentch:1:sloid:91198"
"ch:1:sloid:91199::0","Zürich, Hölderlinstrasse","47.36599055","8.56249874","http://online.fahrplan.zvv.ch/bin/stboard.exe/dn?selectDate=today&time=now&input=8591199&maxJourneys=10&boardType=dep&productsFilter=0000101111&start=yes ","",""
