from_stop_id,to_stop_id,transfer_type,min_transfer_time
"ch:1:sloid:88078::3","ch:1:sloid:91067::51","2","780"
"ch:1:sloid:88078::3","ch:1:sloid:91327::0","2","300"
"ch:1:sloid:88078::3","ch:1:sloid:91327::1","2","300"
"ch:1:sloid:88078::4","ch:1:sloid:3499::0","2","180"
"ch:1:sloid:88078::4","ch:1:sloid:87349::0","2","360"
"ch:1:sloid:88078::4","ch:1:sloid:87349::1","2","360"
"ch:1:sloid:88078::4","ch:1:sloid:87349::10","2","360"
"ch:1:sloid:88078::4","ch:1:sloid:88078::0","2","60"
"ch:1:sloid:88078::4","ch:1:sloid:88078::1","2","60"
"ch:1:sloid:88078::4","ch:1:sloid:88078::10","2","120"
"ch:1:sloid:88078::4","ch:1:sloid:88078::11","2","60"
"ch:1:sloid:88078::4","ch:1:sloid:88078::12","2","120"
"ch:1:sloid:88078::4","ch:1:sloid:88078::2","2","60"
"ch:1:sloid:88078::4","ch:1:sloid:88078::3","2","60"
"ch:1:sloid:88078::4","ch:1:sloid:88078::5","2","60"
"ch:1:sloid:88078::4","ch:1:sloid:88078::6","2","60"
"ch:1:sloid:88078::4","ch:1:sloid:88078::7","2","60"
"ch:1:sloid:88078::4","ch:1:sloid:91067::0","2","720"
"ch:1:sloid:88078::4","ch:1:sloid:91067::1","2","720"
"ch:1:sloid:88078::4","ch:1:sloid:91067::50","2","780"
"ch:1:sloid:88078::4","ch:1:sloid:91067::51","2","780"
"ch:1:sloid:88078::4","ch:1:sloid:91327::0","2","300"
"ch:1:sloid:88078::4","ch:1:sloid:91327::1","2","300"
"ch:1:sloid:88078::5","ch:1:sloid:3499::0","2","180"
"ch:1:sloid:88078::5","ch:1:sloid:87349::0","2","360"
"ch:1:sloid:88078::5","ch:1:sloid:87349::1","2","360"
"ch:1:sloid:88078::5","ch:1:sloid:87349::10","2","360"
"ch:1:sloid:88078::5","ch:1:sloid:88078::0","2","60"
"ch:1:sloid:88078::5","ch:1:sloid:88078::1","2","60"
"ch:1:sloid:88078::5","ch:1:sloid:88078::10","2","120"
"ch:1:sloid:88078::5","ch:1:sloid:88078::11","2","60"
"ch:1:sloid:88078::5","ch:1:sloid:88078::12","2","120"
"ch:1:sloid:88078::5","ch:1:sloid:88078::2","2","60"
"ch:1:sloid:88078::5","ch:1:sloid:88078::3","2","60"
"ch:1:sloid:88078::5","ch:1:sloid:88078::4","2","60"
"ch:1:sloid:88078::5","ch:1:sloid:88078::6","2","60"
"ch:1:sloid:88078::5","ch:1:sloid:88078::7","2","60"
"ch:1:sloid:88078::5","ch:1:sloid:91067::0","2","720"
"ch:1:sloid:88078::5","ch:1:sloid:91067::1","2","720"
"ch:1:sloid:88078::5","ch:1:sloid:91067::50","2","780"
"ch:1:sloid:88078::5","ch:1:sloid:91067::51","2","780"
"ch:1:sloid:88078::5","ch:1:sloid:91327::0","2","300"
"ch:1:sloid:88078::5","ch:1:sloid:91327::1","2","300"
"ch:1:sloid:88078::6","ch:1:sloid:3499::0","2","180"
"ch:1:sloid:88078::6","ch:1:sloid:87349::0","2","360"
"ch:1:sloid:88078::6","ch:1:sloid:87349::1","2","360"
"ch:1:sloid:88078::6","ch:1:sloid:87349::10","2","360"
"ch:1:sloid:88078::6","ch:1:sloid:88078::0","2","60"
"ch:1:sloid:88078::6","ch:1:sloid:88078::1","2","60"
"ch:1:sloid:88078::6","ch:1:sloid:88078::10","2","120"
"ch:1:sloid:88078::6","ch:1:sloid:88078::11","2","60"
"ch:1:sloid:88078::6","ch:1:sloid:88078::12","2","120"
"ch:1:sloid:88078::6","ch:1:sloid:88078::2","2","60"
"ch:1:sloid:88078::6","ch:1:sloid:88078::3","2","60"
"ch:1:sloid:88078::6","ch:1:sloid:88078::4","2","60"
"ch:1:sloid:88078::6","ch:1:sloid:88078::5","2","60"
"ch:1:sloid:88078::6","ch:1:sloid:88078::7","2","60"
"ch:1:sloid:88078::6","ch:1:sloid:91067::0","2","720"
"ch:1:sloid:88078::6","ch:1:sloid:91067::1","2","720"
"ch:1:sloid:88078::6","ch:1:sloid:91067::50","2","780"
"ch:1:sloid:88078::6","ch:1:sloid:91067::51","2","780"
"ch:1:sloid:88078::6","ch:1:sloid:91327::0","2","300"
"ch:1:sloid:88078::6","ch:1:sloid:91327::1","2","300"
"ch:1:sloid:88078::7","ch:1:sloid:3499::0","2","180"
"ch:1:sloid:88078::7","ch:1:sloid:87349::0","2","360"
"ch:1:sloid:88078::7","ch:1:sloid:87349::1","2","360"
"ch:1:sloid:88078::7","ch:1:sloid:87349::10","2","360"
"ch:1:sloid:88078::7","ch:1:sloid:88078::0","2","60"
"ch:1:sloid:88078::7","ch:1:sloid:88078::1","2","60"
"ch:1:sloid:88078::7","ch:1:sloid:88078::10","2","120"
"ch:1:sloid:88078::7","ch:1:sloid:88078::11","2","60"
"ch:1:sloid:88078::7","ch:1:sloid:88078::12","2","120"
"ch:1:sloid:88078::7","ch:1:sloid:88078::2","2","60"
"ch:1:sloid:88078::7","ch:1:sloid:88078::3","2","60"
"ch:1:sloid:88078::7","ch:1:sloid:88078::4","2","60"
"ch:1:sloid:88078::7","ch:1:sloid:88078::5","2","60"
"ch:1:sloid:88078::7","ch:1:sloid:88078::6","2","60"
"ch:1:sloid:88078::7","ch:1:sloid:91067::0","2","720"
"ch:1:sloid:88078::7","ch:1:sloid:91067::1","2","720"
"ch:1:sloid:88078::7","ch:1:sloid:91067::50","2","780"
"ch:1:sloid:88078::7","ch:1:sloid:91067::51","2","780"
"ch:1:sloid:88078::7","ch:1:sloid:91327::0","2","300"
"ch:1:sloid:88078::7","ch:1:sloid:91327::1","2","300"
"ch:1:sloid:88094::50","ch:1:sloid:88094::51","2","60"
"ch:1:sloid:88094::51","ch:1:sloid:88094::50","2","60"
"ch:1:sloid:88095::50","ch:1:sloid:88095::51","2","60"
"ch:1:sloid:88095::51","ch:1:sloid:88095::50","2","60"
"ch:1:sloid:88096::50","ch:1:sloid:88096::51","2","60"
"ch:1:sloid:88096::51","ch:1:sloid:88096::50","2","60"
"ch:1:sloid:88097::50","ch:1:sloid:88097::51","2","60"
"ch:1:sloid:88097::51","ch:1:sloid:88097::50","2","60"
"ch:1:sloid:88098::50","ch:1:sloid:88098::51","2","60"
"ch:1:sloid:88098::51","ch:1:sloid:88098::50","2","60"
"ch:1:sloid:88139::50","ch:1:sloid:88139::51","2","60"
"ch:1:sloid:88139::51","ch:1:sloid:88139::50","2","60"
"ch:1:sloid:88279::50","ch:1:sloid:88279::51","2","60"
"ch:1:sloid:88279::51","ch:1:sloid:88279::50","2","60"
"ch:1:sloid:88311::50","ch:1:sloid:88311::51","2","60"
"ch:1:sloid:88311::51","ch:1:sloid:88311::50","2","60"
"ch:1:sloid:88312::50","ch:1:sloid:88312::51","2","60"
"ch:1:sloid:88312::51","ch:1:sloid:88312::50","2","60"
"ch:1:sloid:88313::50","ch:1:sloid:88313::51","2","60"
"ch:1:sloid:88313::51","ch:1:sloid:88313::50","2","60"
"ch:1:sloid:88314::50","ch:1:sloid:88314::51","2","60"
"ch:1:sloid:88314::50","ch:1:sloid:90539::50","2","420"
"ch:1:sloid:88314::50","ch:1:sloid:90539::51","2","420"
"ch:1:sloid:88314::51","ch:1:sloid:88314::50","2","60"
"ch:1:sloid:88314::51","ch:1:sloid:90539::50","2","420"
"ch:1:sloid:88314::51","ch:1:sloid:90539::51","2","420"
"ch:1:sloid:88316::50","ch:1:sloid:88316::51","2","120"
"ch:1:sloid:88316::51","ch:1:sloid:88316::50","2","120"
"ch:1:sloid:88317::50","ch:1:sloid:88317::51","2","60"
"ch:1:sloid:88317::51","ch:1:sloid:88317::50","2","60"
"ch:1:sloid:88318::50","ch:1:sloid:88318::51","2","60"
"ch:1:sloid:88318::50","ch:1:sloid:88318::52","2","60"
"ch:1:sloid:88318::51","ch:1:sloid:88318::50","2","60"
"ch:1:sloid:88318::51","ch:1:sloid:88318::52","2","60"
"ch:1:sloid:88318::52","ch:1:sloid:88318::50","2","60"
"ch:1:sloid:88318::52","ch:1:sloid:88318::51","2","60"
"ch:1:sloid:88319::50","ch:1:sloid:88319::51","2","60"
"ch:1:sloid:88319::50","ch:1:sloid:88319::81","2","60"
"ch:1:sloid:88319::50","ch:1:sloid:88319::82","2","60"
"ch:1:sloid:88319::51","ch:1:sloid:88319::50","2","60"
"ch:1:sloid:88319::51","ch:1:sloid:88319::81","2","60"
"ch:1:sloid:88319::51","ch:1:sloid:88319::82","2","60"
"ch:1:sloid:88319::81","ch:1:sloid:88319::50","2","60"
"ch:1:sloid:88319::81","ch:1:sloid:88319::51","2","60"
"ch:1:sloid:88319::81","ch:1:sloid:88319::82","2","60"
"ch:1:sloid:88319::82","ch:1:sloid:88319::50","2","60"
"ch:1:sloid:88319::82","ch:1:sloid:88319::51","2","60"
"ch:1:sloid:88319::82","ch:1:sloid:88319::81","2","60"
"ch:1:sloid:88416::51","ch:1:sloid:3899::50","2","120"
"ch:1:sloid:88416::51","ch:1:sloid:88416::52","2","60"
"ch:1:sloid:88416::52","ch:1:sloid:3899::50","2","120"
"ch:1:sloid:88416::52","ch:1:sloid:88416::51","2","60"
"ch:1:sloid:88429::50","ch:1:sloid:88429::51","2","60"
"ch:1:sloid:88429::51","ch:1:sloid:88429::50","2","60"
"ch:1:sloid:88430::50","ch:1:sloid:88430::51","2","30"
"ch:1:sloid:88430::51","ch:1:sloid:88430::50","2","30"
"ch:1:sloid:88469::50","ch:1:sloid:88469::51","2","60"
"ch:1:sloid:88469::51","ch:1:sloid:88469::50","2","60"
"ch:1:sloid:88502::50","ch:1:sloid:88502::51","2","60"
"ch:1:sloid:88502::51","ch:1:sloid:88502::50","2","60"
"ch:1:sloid:88508::50","ch:1:sloid:88508::51","2","60"
"ch:1:sloid:88508::51","ch:1:sloid:88508::50","2","60"
"ch:1:sloid:88531::50","ch:1:sloid:88531::51","2","60"
"ch:1:sloid:88531::51","ch:1:sloid:88531::50","2","60"
"ch:1:sloid:88532::50","ch:1:sloid:88532::51","2","60"
"ch:1:sloid:88532::51","ch:1:sloid:88532::50","2","60"
"ch:1:sloid:88533::50","ch:1:sloid:88533::51","2","60"
"ch:1:sloid:88533::51","ch:1:sloid:88533::50","2","60"
"ch:1:sloid:88552::10","ch:1:sloid:6899::10","2","180"
"ch:1:sloid:88552::10","ch:1:sloid:6899::11","2","180"
"ch:1:sloid:88552::10","ch:1:sloid:6899::12","2","180"
"ch:1:sloid:88552::10","ch:1:sloid:6899::13","2","180"
"ch:1:sloid:88552::10","ch:1:sloid:6899::15","2","180"
"ch:1:sloid:88552::10","ch:1:sloid:6899::51","2","180"
"ch:1:sloid:88552::10","ch:1:sloid:6899::52","2","180"
"ch:1:sloid:88552::10","ch:1:sloid:6899::54","2","120"
"ch:1:sloid:88552::10","ch:1:sloid:6899::55","2","120"
"ch:1:sloid:88552::10","ch:1:sloid:6899::56","2","120"
"ch:1:sloid:88552::10","ch:1:sloid:6899::57","2","120"
"ch:1:sloid:88552::10","ch:1:sloid:6899::58","2","120"
"ch:1:sloid:88552::10","ch:1:sloid:6899::65","2","120"
"ch:1:sloid:88552::10","ch:1:sloid:88552::11","2","120"
"ch:1:sloid:88552::10","ch:1:sloid:88552::12","2","120"
"ch:1:sloid:88552::10","ch:1:sloid:94298::82","2","360"
"ch:1:sloid:88552::10","ch:1:sloid:94298::83","2","360"
"ch:1:sloid:88552::10","ch:1:sloid:94298::84","2","360"
"ch:1:sloid:88552::10","ch:1:sloid:94298::85","2","360"
"ch:1:sloid:88552::11","ch:1:sloid:6899::10","2","180"
"ch:1:sloid:88552::11","ch:1:sloid:6899::11","2","180"
"ch:1:sloid:88552::11","ch:1:sloid:6899::12","2","180"
"ch:1:sloid:88552::11","ch:1:sloid:6899::13","2","180"
"ch:1:sloid:88552::11","ch:1:sloid:6899::15","2","180"
"ch:1:sloid:88552::11","ch:1:sloid:6899::51","2","180"
"ch:1:sloid:88552::11","ch:1:sloid:6899::52","2","180"
"ch:1:sloid:88552::11","ch:1:sloid:6899::54","2","120"
"ch:1:sloid:88552::11","ch:1:sloid:6899::55","2","120"
"ch:1:sloid:88552::11","ch:1:sloid:6899::56","2","120"
"ch:1:sloid:88552::11","ch:1:sloid:6899::57","2","120"
"ch:1:sloid:88552::11","ch:1:sloid:6899::58","2","120"
"ch:1:sloid:88552::11","ch:1:sloid:6899::65","2","120"
"ch:1:sloid:88552::11","ch:1:sloid:88552::10","2","120"
"ch:1:sloid:88552::11","ch:1:sloid:88552::12","2","120"
"ch:1:sloid:88552::11","ch:1:sloid:94298::82","2","360"
"ch:1:sloid:88552::11","ch:1:sloid:94298::83","2","360"
"ch:1:sloid:88552::11","ch:1:sloid:94298::84","2","360"
"ch:1:sloid:88552::11","ch:1:sloid:94298::85","2","360"
"ch:1:sloid:88552::12","ch:1:sloid:6899::10","2","180"
"ch:1:sloid:88552::12","ch:1:sloid:6899::11","2","180"
"ch:1:sloid:88552::12","ch:1:sloid:6899::12","2","180"
"ch:1:sloid:88552::12","ch:1:sloid:6899::13","2","180"
"ch:1:sloid:88552::12","ch:1:sloid:6899::15","2","180"
"ch:1:sloid:88552::12","ch:1:sloid:6899::51","2","180"
"ch:1:sloid:88552::12","ch:1:sloid:6899::52","2","180"
"ch:1:sloid:88552::12","ch:1:sloid:6899::54","2","120"
"ch:1:sloid:88552::12","ch:1:sloid:6899::55","2","120"
"ch:1:sloid:88552::12","ch:1:sloid:6899::56","2","120"
"ch:1:sloid:88552::12","ch:1:sloid:6899::57","2","120"
"ch:1:sloid:88552::12","ch:1:sloid:6899::58","2","120"
"ch:1:sloid:88552::12","ch:1:sloid:6899::65","2","120"
"ch:1:sloid:88552::12","ch:1:sloid:88552::10","2","120"
"ch:1:sloid:88552::12","ch:1:sloid:88552::11","2","120"
"ch:1:sloid:88552::12","ch:1:sloid:94298::82","2","360"
"ch:1:sloid:88552::12","ch:1:sloid:94298::83","2","360"
"ch:1:sloid:88552::12","ch:1:sloid:94298::84","2","360"
"ch:1:sloid:88552::12","ch:1:sloid:94298::85","2","360"
"ch:1:sloid:88553::0","ch:1:sloid:88553::1","2","300"
"ch:1:sloid:88553::0","ch:1:sloid:88553::3","2","300"
"ch:1:sloid:88553::0","ch:1:sloid:88553::50","2","300"
"ch:1:sloid:88553::0","ch:1:sloid:88553::51","2","300"
"ch:1:sloid:88553::1","ch:1:sloid:88553::0","2","300"
"ch:1:sloid:88553::1","ch:1:sloid:88553::3","2","300"
"ch:1:sloid:88553::1","ch:1:sloid:88553::50","2","300"
"ch:1:sloid:88553::1","ch:1:sloid:88553::51","2","300"
"ch:1:sloid:88553::3","ch:1:sloid:88553::0","2","300"
"ch:1:sloid:88553::3","ch:1:sloid:88553::1","2","300"
"ch:1:sloid:88553::3","ch:1:sloid:88553::50","2","300"
"ch:1:sloid:88553::3","ch:1:sloid:88553::51","2","300"
"ch:1:sloid:88553::50","ch:1:sloid:88553::0","2","300"
"ch:1:sloid:88553::50","ch:1:sloid:88553::1","2","300"
"ch:1:sloid:88553::50","ch:1:sloid:88553::3","2","300"
"ch:1:sloid:88553::50","ch:1:sloid:88553::51","2","180"
"ch:1:sloid:88553::51","ch:1:sloid:88553::0","2","300"
"ch:1:sloid:88553::51","ch:1:sloid:88553::1","2","300"
"ch:1:sloid:88553::51","ch:1:sloid:88553::3","2","300"
"ch:1:sloid:88553::51","ch:1:sloid:88553::50","2","180"
"ch:1:sloid:88734::50","ch:1:sloid:88734::51","2","60"
"ch:1:sloid:88734::51","ch:1:sloid:88734::50","2","60"
"ch:1:sloid:88735::50","ch:1:sloid:88735::51","2","60"
"ch:1:sloid:88735::51","ch:1:sloid:88735::50","2","60"
"ch:1:sloid:88736::50","ch:1:sloid:88736::51","2","60"
"ch:1:sloid:88736::51","ch:1:sloid:88736::50","2","60"
"ch:1:sloid:88738::50","ch:1:sloid:88738::51","2","60"
"ch:1:sloid:88738::51","ch:1:sloid:88738::50","2","60"
"ch:1:sloid:88739::50","ch:1:sloid:88739::51","2","60"
"ch:1:sloid:88739::51","ch:1:sloid:88739::50","2","60"
"ch:1:sloid:88740::50","ch:1:sloid:88740::51","2","60"
"ch:1:sloid:88740::51","ch:1:sloid:88740::50","2","60"
"ch:1:sloid:88742::50","ch:1:sloid:88742::51","2","60"
"ch:1:sloid:88742::51","ch:1:sloid:88742::50","2","60"
"ch:1:sloid:88743::50","ch:1:sloid:88743::51","2","60"
"ch:1:sloid:88743::51","ch:1:sloid:88743::50","2","60"
"ch:1:sloid:88744::50","ch:1:sloid:88744::51","2","60"
"ch:1:sloid:88744::51","ch:1:sloid:88744::50","2","60"
"ch:1:sloid:88745::50","ch:1:sloid:88745::51","2","60"
"ch:1:sloid:88745::51","ch:1:sloid:88745::50","2","60"
"ch:1:sloid:88883::50","ch:1:sloid:88883::51","2","60"
"ch:1:sloid:88883::51","ch:1:sloid:88883::50","2","60"
"ch:1:sloid:88984::50","ch:1:sloid:88984::51","2","60"
"ch:1:sloid:88984::51","ch:1:sloid:88984::50","2","60"
"ch:1:sloid:88985::50","ch:1:sloid:88985::51","2","60"
"ch:1:sloid:88985::51","ch:1:sloid:88985::50","2","60"
"ch:1:sloid:88986::50","ch:1:sloid:88986::51","2","60"
"ch:1:sloid:88986::51","ch:1:sloid:88986::50","2","60"
"ch:1:sloid:88987::50","ch:1:sloid:88987::51","2","60"
"ch:1:sloid:88987::51","ch:1:sloid:88987::50","2","60"
"ch:1:sloid:89104::50","ch:1:sloid:89104::51","2","60"
"ch:1:sloid:89104::51","ch:1:sloid:89104::50","2","60"
"ch:1:sloid:89106::50","ch:1:sloid:89106::51","2","60"
"ch:1:sloid:89106::51","ch:1:sloid:89106::50","2","60"
"ch:1:sloid:89108::50","ch:1:sloid:89108::51","2","60"
"ch:1:sloid:89108::51","ch:1:sloid:89108::50","2","60"
"ch:1:sloid:89109::50","ch:1:sloid:89109::51","2","60"
"ch:1:sloid:89109::51","ch:1:sloid:89109::50","2","60"
"ch:1:sloid:89110::50","ch:1:sloid:89110::51","2","60"
"ch:1:sloid:89110::51","ch:1:sloid:89110::50","2","60"
"ch:1:sloid:89128::50","ch:1:sloid:3156::50","2","120"
"ch:1:sloid:89128::50","ch:1:sloid:3156::51","2","120"
"ch:1:sloid:89128::50","ch:1:sloid:89128::51","2","60"
"ch:1:sloid:89128::51","ch:1:sloid:3156::50","2","120"
"ch:1:sloid:89128::51","ch:1:sloid:3156::51","2","120"
"ch:1:sloid:89128::51","ch:1:sloid:89128::50","2","60"
"ch:1:sloid:89281::50","ch:1:sloid:89281::51","2","60"
"ch:1:sloid:89281::51","ch:1:sloid:89281::50","2","60"
"ch:1:sloid:89512::50","ch:1:sloid:89512::51","2","60"
"ch:1:sloid:89512::51","ch:1:sloid:89512::50","2","60"
"ch:1:sloid:90200::50","ch:1:sloid:90200::51","2","60"
"ch:1:sloid:90200::51","ch:1:sloid:90200::50","2","60"
"ch:1:sloid:90201::50","ch:1:sloid:90201::51","2","60"
"ch:1:sloid:90201::51","ch:1:sloid:90201::50","2","60"
"ch:1:sloid:90202::50","ch:1:sloid:90202::51","2","60"
"ch:1:sloid:90202::51","ch:1:sloid:90202::50","2","60"
"ch:1:sloid:90204::50","ch:1:sloid:90204::51","2","60"
"ch:1:sloid:90204::51","ch:1:sloid:90204::50","2","60"
"ch:1:sloid:90205::50","ch:1:sloid:90205::51","2","60"
"ch:1:sloid:90205::51","ch:1:sloid:90205::50","2","60"
"ch:1:sloid:90220::50","ch:1:sloid:90220::51","2","60"
"ch:1:sloid:90220::51","ch:1:sloid:90220::50","2","60"
"ch:1:sloid:90223::50","ch:1:sloid:90223::51","2","60"
"ch:1:sloid:90223::51","ch:1:sloid:90223::50","2","60"
"ch:1:sloid:90241::50","ch:1:sloid:90241::51","2","60"
"ch:1:sloid:90241::51","ch:1:sloid:90241::50","2","60"
"ch:1:sloid:90318::2","ch:1:sloid:90318::20","2","120"
"ch:1:sloid:90318::2","ch:1:sloid:90318::21","2","120"
"ch:1:sloid:90318::2","ch:1:sloid:90318::3","2","60"
"ch:1:sloid:90318::20","ch:1:sloid:90318::2","2","120"
"ch:1:sloid:90318::20","ch:1:sloid:90318::21","2","60"
"ch:1:sloid:90318::20","ch:1:sloid:90318::3","2","120"
"ch:1:sloid:90318::21","ch:1:sloid:90318::2","2","120"
"ch:1:sloid:90318::21","ch:1:sloid:90318::20","2","60"
"ch:1:sloid:90318::21","ch:1:sloid:90318::3","2","120"
"ch:1:sloid:90318::3","ch:1:sloid:90318::2","2","60"
"ch:1:sloid:90318::3","ch:1:sloid:90318::20","2","120"
"ch:1:sloid:90318::3","ch:1:sloid:90318::21","2","120"
"ch:1:sloid:90443::50","ch:1:sloid:90443::51","2","60"
"ch:1:sloid:90443::51","ch:1:sloid:90443::50","2","60"
"ch:1:sloid:90444::50","ch:1:sloid:90444::51","2","60"
"ch:1:sloid:90444::51","ch:1:sloid:90444::50","2","60"
"ch:1:sloid:90445::50","ch:1:sloid:90445::51","2","60"
"ch:1:sloid:90445::51","ch:1:sloid:90445::50","2","60"
"ch:1:sloid:90446::50","ch:1:sloid:90446::51","2","60"
"ch:1:sloid:90446::51","ch:1:sloid:90446::50","2","60"
"ch:1:sloid:90448::50","ch:1:sloid:90448::51","2","60"
"ch:1:sloid:90448::51","ch:1:sloid:90448::50","2","60"
"ch:1:sloid:90461::50","ch:1:sloid:90461::51","2","60"
"ch:1:sloid:90461::51","ch:1:sloid:90461::50","2","60"
"ch:1:sloid:90463::50","ch:1:sloid:90463::51","2","60"
"ch:1:sloid:90463::51","ch:1:sloid:90463::50","2","60"
"ch:1:sloid:90464::51","ch:1:sloid:3082::50","2","600"
"ch:1:sloid:90464::51","ch:1:sloid:90464::53","2","60"
"ch:1:sloid:90464::51","ch:1:sloid:90464::54","2","60"
"ch:1:sloid:90464::51","ch:1:sloid:90464::55","2","60"
"ch:1:sloid:90464::53","ch:1:sloid:3082::50","2","600"
"ch:1:sloid:90464::53","ch:1:sloid:90464::51","2","60"
"ch:1:sloid:90464::53","ch:1:sloid:90464::54","2","60"
"ch:1:sloid:90464::53","ch:1:sloid:90464::55","2","60"
"ch:1:sloid:90464::54","ch:1:sloid:3082::50","2","600"
"ch:1:sloid:90464::54","ch:1:sloid:90464::51","2","60"
"ch:1:sloid:90464::54","ch:1:sloid:90464::53","2","60"
"ch:1:sloid:90464::54","ch:1:sloid:90464::55","2","60"
"ch:1:sloid:90464::55","ch:1:sloid:3082::50","2","600"
"ch:1:sloid:90464::55","ch:1:sloid:90464::51","2","60"
"ch:1:sloid:90464::55","ch:1:sloid:90464::53","2","60"
"ch:1:sloid:90464::55","ch:1:sloid:90464::54","2","60"
"ch:1:sloid:90466::50","ch:1:sloid:90466::51","2","60"
"ch:1:sloid:90466::51","ch:1:sloid:90466::50","2","60"
"ch:1:sloid:90467::50","ch:1:sloid:90467::51","2","60"
"ch:1:sloid:90467::51","ch:1:sloid:90467::50","2","60"
"ch:1:sloid:90469::50","ch:1:sloid:3082::50","2","240"
"ch:1:sloid:90469::50","ch:1:sloid:90469::51","2","60"
"ch:1:sloid:90469::51","ch:1:sloid:3082::50","2","240"
"ch:1:sloid:90469::51","ch:1:sloid:90469::50","2","60"
"ch:1:sloid:90471::50","ch:1:sloid:90471::51","2","60"
"ch:1:sloid:90471::51","ch:1:sloid:90471::50","2","60"
"ch:1:sloid:90472::50","ch:1:sloid:90472::51","2","60"
"ch:1:sloid:90472::51","ch:1:sloid:90472::50","2","60"
"ch:1:sloid:90473::50","ch:1:sloid:90473::51","2","30"
"ch:1:sloid:90473::51","ch:1:sloid:90473::50","2","30"
"ch:1:sloid:90474::50","ch:1:sloid:90474::51","2","60"
"ch:1:sloid:90474::51","ch:1:sloid:90474::50","2","60"
"ch:1:sloid:90475::50","ch:1:sloid:90475::51","2","60"
"ch:1:sloid:90475::51","ch:1:sloid:90475::50","2","60"
"ch:1:sloid:90476::50","ch:1:sloid:90476::51","2","60"
"ch:1:sloid:90476::51","ch:1:sloid:90476::50","2","60"
"ch:1:sloid:90478::50","ch:1:sloid:90478::51","2","60"
"ch:1:sloid:90478::51","ch:1:sloid:90478::50","2","60"
"ch:1:sloid:90479::50","ch:1:sloid:90479::51","2","60"
"ch:1:sloid:90479::51","ch:1:sloid:90479::50","2","60"
"ch:1:sloid:90482::50","ch:1:sloid:90482::51","2","60"
"ch:1:sloid:90482::50","ch:1:sloid:90482::52","2","60"
"ch:1:sloid:90482::51","ch:1:sloid:90482::50","2","60"
"ch:1:sloid:90482::51","ch:1:sloid:90482::52","2","60"
"ch:1:sloid:90482::52","ch:1:sloid:90482::50","2","60"
"ch:1:sloid:90482::52","ch:1:sloid:90482::51","2","60"
"ch:1:sloid:90484::50","ch:1:sloid:90484::51","2","60"
"ch:1:sloid:90484::51","ch:1:sloid:90484::50","2","60"
"ch:1:sloid:90486::50","ch:1:sloid:90486::51","2","60"
"ch:1:sloid:90486::51","ch:1:sloid:90486::50","2","60"
"ch:1:sloid:90487::50","ch:1:sloid:90487::51","2","60"
"ch:1:sloid:90487::51","ch:1:sloid:90487::50","2","60"
"ch:1:sloid:90488::50","ch:1:sloid:90488::51","2","60"
"ch:1:sloid:90488::51","ch:1:sloid:90488::50","2","60"
"ch:1:sloid:90489::51","ch:1:sloid:90489::53","2","60"
"ch:1:sloid:90489::53","ch:1:sloid:90489::51","2","60"
"ch:1:sloid:90491::50","ch:1:sloid:90491::51","2","60"
"ch:1:sloid:90491::51","ch:1:sloid:90491::50","2","60"
"ch:1:sloid:90493::50","ch:1:sloid:90493::51","2","60"
"ch:1:sloid:90493::51","ch:1:sloid:90493::50","2","60"
"ch:1:sloid:90494::50","ch:1:sloid:90494::51","2","60"
"ch:1:sloid:90494::51","ch:1:sloid:90494::50","2","60"
"ch:1:sloid:90495::50","ch:1:sloid:90495::51","2","60"
"ch:1:sloid:90495::51","ch:1:sloid:90495::50","2","60"
"ch:1:sloid:90496::50","ch:1:sloid:90496::51","2","60"
"ch:1:sloid:90496::51","ch:1:sloid:90496::50","2","60"
"ch:1:sloid:90497::50","ch:1:sloid:90497::51","2","60"
"ch:1:sloid:90497::50","ch:1:sloid:90497::52","2","60"
"ch:1:sloid:90497::50","ch:1:sloid:90497::53","2","60"
"ch:1:sloid:90497::51","ch:1:sloid:90497::50","2","60"
"ch:1:sloid:90497::51","ch:1:sloid:90497::52","2","60"
"ch:1:sloid:90497::51","ch:1:sloid:90497::53","2","60"
"ch:1:sloid:90497::52","ch:1:sloid:90497::50","2","60"
"ch:1:sloid:90497::52","ch:1:sloid:90497::51","2","60"
"ch:1:sloid:90497::52","ch:1:sloid:90497::53","2","60"
"ch:1:sloid:90497::53","ch:1:sloid:90497::50","2","60"
"ch:1:sloid:90497::53","ch:1:sloid:90497::51","2","60"
"ch:1:sloid:90497::53","ch:1:sloid:90497::52","2","60"
"ch:1:sloid:90498::50","ch:1:sloid:90498::51","2","60"
"ch:1:sloid:90498::51","ch:1:sloid:90498::50","2","60"
"ch:1:sloid:90499::50","ch:1:sloid:90499::52","2","60"
"ch:1:sloid:90499::52","ch:1:sloid:90499::50","2","60"
"ch:1:sloid:90500::50","ch:1:sloid:90500::51","2","60"
"ch:1:sloid:90500::51","ch:1:sloid:90500::50","2","60"
"ch:1:sloid:90501::50","ch:1:sloid:90501::51","2","60"
"ch:1:sloid:90501::51","ch:1:sloid:90501::50","2","60"
"ch:1:sloid:90502::51","ch:1:sloid:90502::53","2","30"
"ch:1:sloid:90502::53","ch:1:sloid:90502::51","2","30"
"ch:1:sloid:90503::50","ch:1:sloid:90503::51","2","60"
"ch:1:sloid:90503::51","ch:1:sloid:90503::50","2","60"
